variable_i,variable_j,correlation,subset
min_eigenvalue_mean,spectral_tail_mean,0.9061869750911994,baseline_regular_global
min_eigenvalue_q10,spectral_tail_mean,0.9926478872969873,baseline_regular_global
min_eigenvalue_q05,spectral_tail_mean,0.997738506085567,baseline_regular_global
spectral_tail_mean,spectral_tail_mean,1.0,baseline_regular_global
logdet_residual_mean,spectral_tail_mean,0.9309799547250641,baseline_regular_global
logdet_residual_q90,spectral_tail_mean,0.659218982868736,baseline_regular_global
logdet_residual_q95,spectral_tail_mean,0.48700748299980584,baseline_regular_global
euler_density_proxy_mean,spectral_tail_mean,0.9338153300645657,baseline_regular_global
euler_density_proxy_weighted_mean,spectral_tail_mean,0.9089923849439777,baseline_regular_global
determinant_g_mean,spectral_tail_mean,0.7324157531089659,baseline_regular_global
logdet_g_mean,spectral_tail_mean,0.9338153300645657,baseline_regular_global
logdet_target_mean,spectral_tail_mean,0.003430624602625941,baseline_regular_global
negative_frequency,logdet_residual_mean,-0.9905268881057994,baseline_regular_global
min_eigenvalue_mean,logdet_residual_mean,0.9110592851915816,baseline_regular_global
min_eigenvalue_q10,logdet_residual_mean,0.9369788935929712,baseline_regular_global
min_eigenvalue_q05,logdet_residual_mean,0.9184819239804285,baseline_regular_global
spectral_tail_mean,logdet_residual_mean,0.9309799547250641,baseline_regular_global
logdet_residual_mean,logdet_residual_mean,1.0,baseline_regular_global
logdet_residual_q90,logdet_residual_mean,0.8706983411939556,baseline_regular_global
logdet_residual_q95,logdet_residual_mean,0.7485101750208653,baseline_regular_global
euler_density_proxy_mean,logdet_residual_mean,0.9824842741070282,baseline_regular_global
euler_density_proxy_weighted_mean,logdet_residual_mean,0.9827467863415681,baseline_regular_global
determinant_g_mean,logdet_residual_mean,0.8065796055300185,baseline_regular_global
logdet_g_mean,logdet_residual_mean,0.9824842741070282,baseline_regular_global
logdet_target_mean,logdet_residual_mean,-0.1060328200982159,baseline_regular_global
negative_frequency,logdet_residual_q90,-0.8299985151505838,baseline_regular_global
min_eigenvalue_mean,logdet_residual_q90,0.7821042267484515,baseline_regular_global
min_eigenvalue_q10,logdet_residual_q90,0.6761161226044435,baseline_regular_global
min_eigenvalue_q05,logdet_residual_q90,0.638987644527168,baseline_regular_global
spectral_tail_mean,logdet_residual_q90,0.659218982868736,baseline_regular_global
logdet_residual_mean,logdet_residual_q90,0.8706983411939556,baseline_regular_global
logdet_residual_q90,logdet_residual_q90,1.0,baseline_regular_global
logdet_residual_q95,logdet_residual_q90,0.9758112673510054,baseline_regular_global
euler_density_proxy_mean,logdet_residual_q90,0.8391805462131716,baseline_regular_global
euler_density_proxy_weighted_mean,logdet_residual_q90,0.8715206680785097,baseline_regular_global
determinant_g_mean,logdet_residual_q90,0.8220759943212772,baseline_regular_global
logdet_g_mean,logdet_residual_q90,0.8391805462131716,baseline_regular_global
logdet_target_mean,logdet_residual_q90,-0.17912478552679312,baseline_regular_global
negative_frequency,logdet_residual_q95,-0.7029297701128443,baseline_regular_global
min_eigenvalue_mean,logdet_residual_q95,0.6720084659097361,baseline_regular_global
min_eigenvalue_q10,logdet_residual_q95,0.5125773653548523,baseline_regular_global
min_eigenvalue_q05,logdet_residual_q95,0.46501453070773013,baseline_regular_global
spectral_tail_mean,logdet_residual_q95,0.48700748299980584,baseline_regular_global
logdet_residual_mean,logdet_residual_q95,0.7485101750208653,baseline_regular_global
logdet_residual_q90,logdet_residual_q95,0.9758112673510054,baseline_regular_global
logdet_residual_q95,logdet_residual_q95,1.0,baseline_regular_global
euler_density_proxy_mean,logdet_residual_q95,0.7192355678004794,baseline_regular_global
euler_density_proxy_weighted_mean,logdet_residual_q95,0.7633917640582039,baseline_regular_global
determinant_g_mean,logdet_residual_q95,0.7759444770738948,baseline_regular_global
logdet_g_mean,logdet_residual_q95,0.7192355678004794,baseline_regular_global
logdet_target_mean,logdet_residual_q95,-0.16561939603121892,baseline_regular_global
negative_frequency,euler_density_proxy_mean,-0.9830334891100718,baseline_regular_global
min_eigenvalue_mean,euler_density_proxy_mean,0.9634677999281959,baseline_regular_global
min_eigenvalue_q10,euler_density_proxy_mean,0.9515009682862542,baseline_regular_global
min_eigenvalue_q05,euler_density_proxy_mean,0.9265610001686658,baseline_regular_global
spectral_tail_mean,euler_density_proxy_mean,0.9338153300645657,baseline_regular_global
logdet_residual_mean,euler_density_proxy_mean,0.9824842741070282,baseline_regular_global
logdet_residual_q90,euler_density_proxy_mean,0.8391805462131717,baseline_regular_global
logdet_residual_q95,euler_density_proxy_mean,0.7192355678004794,baseline_regular_global
euler_density_proxy_mean,euler_density_proxy_mean,1.0,baseline_regular_global
euler_density_proxy_weighted_mean,euler_density_proxy_mean,0.9966206162130526,baseline_regular_global
determinant_g_mean,euler_density_proxy_mean,0.8745924857877604,baseline_regular_global
logdet_g_mean,euler_density_proxy_mean,1.0,baseline_regular_global
logdet_target_mean,euler_density_proxy_mean,0.08111943866157577,baseline_regular_global
negative_frequency,euler_density_proxy_weighted_mean,-0.9806564103383724,baseline_regular_global
min_eigenvalue_mean,euler_density_proxy_weighted_mean,0.9555709013621587,baseline_regular_global
min_eigenvalue_q10,euler_density_proxy_weighted_mean,0.9289635462111636,baseline_regular_global
min_eigenvalue_q05,euler_density_proxy_weighted_mean,0.9007607560987102,baseline_regular_global
spectral_tail_mean,euler_density_proxy_weighted_mean,0.9089923849439777,baseline_regular_global
logdet_residual_mean,euler_density_proxy_weighted_mean,0.9827467863415681,baseline_regular_global
logdet_residual_q90,euler_density_proxy_weighted_mean,0.8715206680785097,baseline_regular_global
logdet_residual_q95,euler_density_proxy_weighted_mean,0.7633917640582039,baseline_regular_global
euler_density_proxy_mean,euler_density_proxy_weighted_mean,0.9966206162130526,baseline_regular_global
euler_density_proxy_weighted_mean,euler_density_proxy_weighted_mean,1.0,baseline_regular_global
determinant_g_mean,euler_density_proxy_weighted_mean,0.8842608705595145,baseline_regular_global
logdet_g_mean,euler_density_proxy_weighted_mean,0.9966206162130526,baseline_regular_global
logdet_target_mean,euler_density_proxy_weighted_mean,0.061682504746490924,baseline_regular_global
negative_frequency,determinant_g_mean,-0.7818431940994207,baseline_regular_global
min_eigenvalue_mean,determinant_g_mean,0.9469423105994429,baseline_regular_global
min_eigenvalue_q10,determinant_g_mean,0.7652299123543844,baseline_regular_global
min_eigenvalue_q05,determinant_g_mean,0.7348048127130492,baseline_regular_global
spectral_tail_mean,determinant_g_mean,0.7324157531089658,baseline_regular_global
logdet_residual_mean,determinant_g_mean,0.8065796055300185,baseline_regular_global
logdet_residual_q90,determinant_g_mean,0.8220759943212772,baseline_regular_global
logdet_residual_q95,determinant_g_mean,0.7759444770738947,baseline_regular_global
euler_density_proxy_mean,determinant_g_mean,0.8745924857877603,baseline_regular_global
euler_density_proxy_weighted_mean,determinant_g_mean,0.8842608705595145,baseline_regular_global
determinant_g_mean,determinant_g_mean,1.0,baseline_regular_global
logdet_g_mean,determinant_g_mean,0.8745924857877603,baseline_regular_global
logdet_target_mean,determinant_g_mean,0.35278901912573485,baseline_regular_global
negative_frequency,logdet_g_mean,-0.9830334891100718,baseline_regular_global
min_eigenvalue_mean,logdet_g_mean,0.9634677999281959,baseline_regular_global
min_eigenvalue_q10,logdet_g_mean,0.9515009682862542,baseline_regular_global
min_eigenvalue_q05,logdet_g_mean,0.9265610001686658,baseline_regular_global
spectral_tail_mean,logdet_g_mean,0.9338153300645657,baseline_regular_global
logdet_residual_mean,logdet_g_mean,0.9824842741070282,baseline_regular_global
logdet_residual_q90,logdet_g_mean,0.8391805462131717,baseline_regular_global
logdet_residual_q95,logdet_g_mean,0.7192355678004794,baseline_regular_global
euler_density_proxy_mean,logdet_g_mean,1.0,baseline_regular_global
euler_density_proxy_weighted_mean,logdet_g_mean,0.9966206162130526,baseline_regular_global
determinant_g_mean,logdet_g_mean,0.8745924857877604,baseline_regular_global
logdet_g_mean,logdet_g_mean,1.0,baseline_regular_global
logdet_target_mean,logdet_g_mean,0.08111943866157577,baseline_regular_global
negative_frequency,logdet_target_mean,0.05243340055962635,baseline_regular_global
min_eigenvalue_mean,logdet_target_mean,0.26820926493446745,baseline_regular_global
min_eigenvalue_q10,logdet_target_mean,0.06571683759063363,baseline_regular_global
min_eigenvalue_q05,logdet_target_mean,0.03156875427689065,baseline_regular_global
spectral_tail_mean,logdet_target_mean,0.003430624602625941,baseline_regular_global
logdet_residual_mean,logdet_target_mean,-0.1060328200982159,baseline_regular_global
logdet_residual_q90,logdet_target_mean,-0.17912478552679312,baseline_regular_global
logdet_residual_q95,logdet_target_mean,-0.16561939603121892,baseline_regular_global
euler_density_proxy_mean,logdet_target_mean,0.08111943866157577,baseline_regular_global
euler_density_proxy_weighted_mean,logdet_target_mean,0.061682504746490924,baseline_regular_global
determinant_g_mean,logdet_target_mean,0.3527890191257348,baseline_regular_global
logdet_g_mean,logdet_target_mean,0.08111943866157577,baseline_regular_global
logdet_target_mean,logdet_target_mean,1.0,baseline_regular_global
negative_frequency,negative_frequency,1.0,ablation_combined
min_eigenvalue_mean,negative_frequency,-0.6630767042733706,ablation_combined
min_eigenvalue_q10,negative_frequency,-0.795295611388393,ablation_combined
min_eigenvalue_q05,negative_frequency,-0.9491789014300058,ablation_combined
spectral_tail_mean,negative_frequency,-0.9839837020927021,ablation_combined
logdet_residual_mean,negative_frequency,-0.9404870065846745,ablation_combined
logdet_residual_q90,negative_frequency,-0.7270692819317492,ablation_combined
logdet_residual_q95,negative_frequency,-0.6694461076223648,ablation_combined
euler_density_proxy_mean,negative_frequency,-0.9230796089248358,ablation_combined
euler_density_proxy_weighted_mean,negative_frequency,-0.9215131327693943,ablation_combined
determinant_g_mean,negative_frequency,-0.6882946358342551,ablation_combined
logdet_g_mean,negative_frequency,-0.9230796089248358,ablation_combined
logdet_target_mean,negative_frequency,-0.06401797223080215,ablation_combined
negative_frequency,min_eigenvalue_mean,-0.6630767042733706,ablation_combined
min_eigenvalue_mean,min_eigenvalue_mean,0.9999999999999998,ablation_combined
min_eigenvalue_q10,min_eigenvalue_mean,0.9200853778384205,ablation_combined
min_eigenvalue_q05,min_eigenvalue_mean,0.49363147565574905,ablation_combined
spectral_tail_mean,min_eigenvalue_mean,0.6152208585494505,ablation_combined
logdet_residual_mean,min_eigenvalue_mean,0.8419457766160875,ablation_combined
logdet_residual_q90,min_eigenvalue_mean,0.9169085145738733,ablation_combined
logdet_residual_q95,min_eigenvalue_mean,0.8041290493352337,ablation_combined
euler_density_proxy_mean,min_eigenvalue_mean,0.8711995895668221,ablation_combined
euler_density_proxy_weighted_mean,min_eigenvalue_mean,0.7932906485419866,ablation_combined
determinant_g_mean,min_eigenvalue_mean,0.9569910677716911,ablation_combined
logdet_g_mean,min_eigenvalue_mean,0.8711995895668221,ablation_combined
logdet_target_mean,min_eigenvalue_mean,0.5705622111452697,ablation_combined
negative_frequency,min_eigenvalue_q10,-0.795295611388393,ablation_combined
min_eigenvalue_mean,min_eigenvalue_q10,0.9200853778384205,ablation_combined
min_eigenvalue_q10,min_eigenvalue_q10,1.0,ablation_combined
min_eigenvalue_q05,min_eigenvalue_q10,0.7208837808840634,ablation_combined
spectral_tail_mean,min_eigenvalue_q10,0.7754753960299892,ablation_combined
logdet_residual_mean,min_eigenvalue_q10,0.9255591906444183,ablation_combined
logdet_residual_q90,min_eigenvalue_q10,0.8250459314144829,ablation_combined
logdet_residual_q95,min_eigenvalue_q10,0.6961523464057616,ablation_combined
euler_density_proxy_mean,min_eigenvalue_q10,0.9300921308947865,ablation_combined
euler_density_proxy_weighted_mean,min_eigenvalue_q10,0.8523960364238307,ablation_combined
determinant_g_mean,min_eigenvalue_q10,0.8733100532969847,ablation_combined
logdet_g_mean,min_eigenvalue_q10,0.9300921308947865,ablation_combined
logdet_target_mean,min_eigenvalue_q10,0.3109901866859568,ablation_combined
negative_frequency,min_eigenvalue_q05,-0.9491789014300057,ablation_combined
min_eigenvalue_mean,min_eigenvalue_q05,0.49363147565574905,ablation_combined
min_eigenvalue_q10,min_eigenvalue_q05,0.7208837808840635,ablation_combined
min_eigenvalue_q05,min_eigenvalue_q05,1.0,ablation_combined
spectral_tail_mean,min_eigenvalue_q05,0.9726142083119297,ablation_combined
logdet_residual_mean,min_eigenvalue_q05,0.8619828490464831,ablation_combined
logdet_residual_q90,min_eigenvalue_q05,0.5387244885943712,ablation_combined
logdet_residual_q95,min_eigenvalue_q05,0.47572684040130647,ablation_combined
euler_density_proxy_mean,min_eigenvalue_q05,0.8325379606737947,ablation_combined
euler_density_proxy_weighted_mean,min_eigenvalue_q05,0.8506377527513458,ablation_combined
determinant_g_mean,min_eigenvalue_q05,0.51730629888527,ablation_combined
logdet_g_mean,min_eigenvalue_q05,0.8325379606737947,ablation_combined
logdet_target_mean,min_eigenvalue_q05,-0.09575090299206768,ablation_combined
negative_frequency,spectral_tail_mean,-0.9839837020927021,ablation_combined
min_eigenvalue_mean,spectral_tail_mean,0.6152208585494505,ablation_combined
min_eigenvalue_q10,spectral_tail_mean,0.7754753960299892,ablation_combined
min_eigenvalue_q05,spectral_tail_mean,0.9726142083119297,ablation_combined
spectral_tail_mean,spectral_tail_mean,1.0,ablation_combined
logdet_residual_mean,spectral_tail_mean,0.9030772946937454,ablation_combined
logdet_residual_q90,spectral_tail_mean,0.646261167141133,ablation_combined
logdet_residual_q95,spectral_tail_mean,0.5733145452042951,ablation_combined
euler_density_proxy_mean,spectral_tail_mean,0.8827717227627289,ablation_combined
euler_density_proxy_weighted_mean,spectral_tail_mean,0.881154671257356,ablation_combined
determinant_g_mean,spectral_tail_mean,0.6145975674774612,ablation_combined
logdet_g_mean,spectral_tail_mean,0.8827717227627289,ablation_combined
logdet_target_mean,spectral_tail_mean,0.020370575392953495,ablation_combined
negative_frequency,logdet_residual_mean,-0.9404870065846745,ablation_combined
min_eigenvalue_mean,logdet_residual_mean,0.8419457766160875,ablation_combined
min_eigenvalue_q10,logdet_residual_mean,0.9255591906444183,ablation_combined
min_eigenvalue_q05,logdet_residual_mean,0.8619828490464831,ablation_combined
spectral_tail_mean,logdet_residual_mean,0.9030772946937454,ablation_combined
logdet_residual_mean,logdet_residual_mean,0.9999999999999998,ablation_combined
logdet_residual_q90,logdet_residual_mean,0.8754510922848698,ablation_combined
logdet_residual_q95,logdet_residual_mean,0.8024908124776226,ablation_combined
euler_density_proxy_mean,logdet_residual_mean,0.9963950376531541,ablation_combined
euler_density_proxy_weighted_mean,logdet_residual_mean,0.9719772039920543,ablation_combined
determinant_g_mean,logdet_residual_mean,0.8744671858915034,ablation_combined
logdet_g_mean,logdet_residual_mean,0.9963950376531541,ablation_combined
logdet_target_mean,logdet_residual_mean,0.23867420729446234,ablation_combined
negative_frequency,logdet_residual_q90,-0.7270692819317494,ablation_combined
min_eigenvalue_mean,logdet_residual_q90,0.9169085145738733,ablation_combined
min_eigenvalue_q10,logdet_residual_q90,0.825045931414483,ablation_combined
min_eigenvalue_q05,logdet_residual_q90,0.5387244885943712,ablation_combined
spectral_tail_mean,logdet_residual_q90,0.6462611671411331,ablation_combined
logdet_residual_mean,logdet_residual_q90,0.8754510922848698,ablation_combined
logdet_residual_q90,logdet_residual_q90,0.9999999999999998,ablation_combined
logdet_residual_q95,logdet_residual_q90,0.97318544000031,ablation_combined
euler_density_proxy_mean,logdet_residual_q90,0.8899611149332107,ablation_combined
euler_density_proxy_weighted_mean,logdet_residual_q90,0.8376287468377434,ablation_combined
determinant_g_mean,logdet_residual_q90,0.9846019399043132,ablation_combined
logdet_g_mean,logdet_residual_q90,0.8899611149332107,ablation_combined
logdet_target_mean,logdet_residual_q90,0.4111694624960866,ablation_combined
negative_frequency,logdet_residual_q95,-0.6694461076223647,ablation_combined
min_eigenvalue_mean,logdet_residual_q95,0.8041290493352337,ablation_combined
min_eigenvalue_q10,logdet_residual_q95,0.6961523464057616,ablation_combined
min_eigenvalue_q05,logdet_residual_q95,0.47572684040130647,ablation_combined
spectral_tail_mean,logdet_residual_q95,0.5733145452042951,ablation_combined
logdet_residual_mean,logdet_residual_q95,0.8024908124776226,ablation_combined
logdet_residual_q90,logdet_residual_q95,0.97318544000031,ablation_combined
logdet_residual_q95,logdet_residual_q95,1.0,ablation_combined
euler_density_proxy_mean,logdet_residual_q95,0.8090766895212492,ablation_combined
euler_density_proxy_weighted_mean,logdet_residual_q95,0.7679068200735141,ablation_combined
determinant_g_mean,logdet_residual_q95,0.9288305798302059,ablation_combined
logdet_g_mean,logdet_residual_q95,0.8090766895212492,ablation_combined
logdet_target_mean,logdet_residual_q95,0.30003727164728,ablation_combined
negative_frequency,euler_density_proxy_mean,-0.9230796089248358,ablation_combined
min_eigenvalue_mean,euler_density_proxy_mean,0.8711995895668221,ablation_combined
min_eigenvalue_q10,euler_density_proxy_mean,0.9300921308947866,ablation_combined
min_eigenvalue_q05,euler_density_proxy_mean,0.8325379606737947,ablation_combined
spectral_tail_mean,euler_density_proxy_mean,0.8827717227627289,ablation_combined
logdet_residual_mean,euler_density_proxy_mean,0.9963950376531541,ablation_combined
logdet_residual_q90,euler_density_proxy_mean,0.8899611149332107,ablation_combined
logdet_residual_q95,euler_density_proxy_mean,0.8090766895212492,ablation_combined
euler_density_proxy_mean,euler_density_proxy_mean,1.0,ablation_combined
euler_density_proxy_weighted_mean,euler_density_proxy_mean,0.9793225180062758,ablation_combined
determinant_g_mean,euler_density_proxy_mean,0.8959131009622319,ablation_combined
logdet_g_mean,euler_density_proxy_mean,1.0,ablation_combined
logdet_target_mean,euler_density_proxy_mean,0.32019676225638444,ablation_combined
negative_frequency,euler_density_proxy_weighted_mean,-0.9215131327693943,ablation_combined
min_eigenvalue_mean,euler_density_proxy_weighted_mean,0.7932906485419866,ablation_combined
min_eigenvalue_q10,euler_density_proxy_weighted_mean,0.8523960364238307,ablation_combined
min_eigenvalue_q05,euler_density_proxy_weighted_mean,0.8506377527513458,ablation_combined
spectral_tail_mean,euler_density_proxy_weighted_mean,0.8811546712573559,ablation_combined
logdet_residual_mean,euler_density_proxy_weighted_mean,0.9719772039920543,ablation_combined
logdet_residual_q90,euler_density_proxy_weighted_mean,0.8376287468377434,ablation_combined
logdet_residual_q95,euler_density_proxy_weighted_mean,0.7679068200735141,ablation_combined
euler_density_proxy_mean,euler_density_proxy_weighted_mean,0.9793225180062758,ablation_combined
euler_density_proxy_weighted_mean,euler_density_proxy_weighted_mean,0.9999999999999998,ablation_combined
determinant_g_mean,euler_density_proxy_weighted_mean,0.8404072298126628,ablation_combined
logdet_g_mean,euler_density_proxy_weighted_mean,0.9793225180062758,ablation_combined
logdet_target_mean,euler_density_proxy_weighted_mean,0.3561766077506325,ablation_combined
negative_frequency,determinant_g_mean,-0.6882946358342552,ablation_combined
min_eigenvalue_mean,determinant_g_mean,0.9569910677716911,ablation_combined
min_eigenvalue_q10,determinant_g_mean,0.8733100532969849,ablation_combined
min_eigenvalue_q05,determinant_g_mean,0.51730629888527,ablation_combined
spectral_tail_mean,determinant_g_mean,0.6145975674774612,ablation_combined
logdet_residual_mean,determinant_g_mean,0.8744671858915034,ablation_combined
logdet_residual_q90,determinant_g_mean,0.9846019399043132,ablation_combined
logdet_residual_q95,determinant_g_mean,0.9288305798302059,ablation_combined
euler_density_proxy_mean,determinant_g_mean,0.8959131009622319,ablation_combined
euler_density_proxy_weighted_mean,determinant_g_mean,0.8404072298126628,ablation_combined
determinant_g_mean,determinant_g_mean,1.0,ablation_combined
logdet_g_mean,determinant_g_mean,0.8959131009622319,ablation_combined
logdet_target_mean,determinant_g_mean,0.49028912742503516,ablation_combined
negative_frequency,logdet_g_mean,-0.9230796089248358,ablation_combined
min_eigenvalue_mean,logdet_g_mean,0.8711995895668221,ablation_combined
min_eigenvalue_q10,logdet_g_mean,0.9300921308947866,ablation_combined
min_eigenvalue_q05,logdet_g_mean,0.8325379606737947,ablation_combined
spectral_tail_mean,logdet_g_mean,0.8827717227627289,ablation_combined
logdet_residual_mean,logdet_g_mean,0.9963950376531541,ablation_combined
logdet_residual_q90,logdet_g_mean,0.8899611149332107,ablation_combined
logdet_residual_q95,logdet_g_mean,0.8090766895212492,ablation_combined
euler_density_proxy_mean,logdet_g_mean,1.0,ablation_combined
euler_density_proxy_weighted_mean,logdet_g_mean,0.9793225180062758,ablation_combined
determinant_g_mean,logdet_g_mean,0.8959131009622319,ablation_combined
logdet_g_mean,logdet_g_mean,1.0,ablation_combined
logdet_target_mean,logdet_g_mean,0.32019676225638444,ablation_combined
negative_frequency,logdet_target_mean,-0.06401797223080215,ablation_combined
min_eigenvalue_mean,logdet_target_mean,0.5705622111452698,ablation_combined
min_eigenvalue_q10,logdet_target_mean,0.3109901866859568,ablation_combined
min_eigenvalue_q05,logdet_target_mean,-0.09575090299206768,ablation_combined
spectral_tail_mean,logdet_target_mean,0.020370575392953495,ablation_combined
logdet_residual_mean,logdet_target_mean,0.23867420729446234,ablation_combined
logdet_residual_q90,logdet_target_mean,0.41116946249608655,ablation_combined
logdet_residual_q95,logdet_target_mean,0.30003727164728,ablation_combined
euler_density_proxy_mean,logdet_target_mean,0.32019676225638444,ablation_combined
euler_density_proxy_weighted_mean,logdet_target_mean,0.3561766077506324,ablation_combined
determinant_g_mean,logdet_target_mean,0.49028912742503516,ablation_combined
logdet_g_mean,logdet_target_mean,0.32019676225638444,ablation_combined
logdet_target_mean,logdet_target_mean,1.0,ablation_combined
negative_frequency,negative_frequency,1.0,ablation_fragile_only
min_eigenvalue_mean,negative_frequency,-0.3069493974261855,ablation_fragile_only
min_eigenvalue_q10,negative_frequency,-0.5338839846528224,ablation_fragile_only
min_eigenvalue_q05,negative_frequency,-0.9517515994196131,ablation_fragile_only
spectral_tail_mean,negative_frequency,-0.9648073766645624,ablation_fragile_only
logdet_residual_mean,negative_frequency,-0.8643475240298267,ablation_fragile_only
logdet_residual_q90,negative_frequency,-0.5189202996130685,ablation_fragile_only
logdet_residual_q95,negative_frequency,-0.6042643521948233,ablation_fragile_only
euler_density_proxy_mean,negative_frequency,-0.8309632140962593,ablation_fragile_only
euler_density_proxy_weighted_mean,negative_frequency,-0.933802904113072,ablation_fragile_only
determinant_g_mean,negative_frequency,-0.4979196614253468,ablation_fragile_only
logdet_g_mean,negative_frequency,-0.8309632140962593,ablation_fragile_only
logdet_target_mean,negative_frequency,-0.3449520544161524,ablation_fragile_only
negative_frequency,min_eigenvalue_mean,-0.3069493974261855,ablation_fragile_only
min_eigenvalue_mean,min_eigenvalue_mean,1.0,ablation_fragile_only
min_eigenvalue_q10,min_eigenvalue_mean,0.9686035752795046,ablation_fragile_only
min_eigenvalue_q05,min_eigenvalue_mean,0.06867967821491214,ablation_fragile_only
spectral_tail_mean,min_eigenvalue_mean,0.21247986760131585,ablation_fragile_only
logdet_residual_mean,min_eigenvalue_mean,0.7439285134639134,ablation_fragile_only
logdet_residual_q90,min_eigenvalue_mean,0.9728090682781139,ablation_fragile_only
logdet_residual_q95,min_eigenvalue_mean,0.9437932479921028,ablation_fragile_only
euler_density_proxy_mean,min_eigenvalue_mean,0.7844926241705328,ablation_fragile_only
euler_density_proxy_weighted_mean,min_eigenvalue_mean,0.6271002111712741,ablation_fragile_only
determinant_g_mean,min_eigenvalue_mean,0.9781769349683586,ablation_fragile_only
logdet_g_mean,min_eigenvalue_mean,0.7844926241705328,ablation_fragile_only
logdet_target_mean,min_eigenvalue_mean,0.9963216754302516,ablation_fragile_only
negative_frequency,min_eigenvalue_q10,-0.5338839846528224,ablation_fragile_only
min_eigenvalue_mean,min_eigenvalue_q10,0.9686035752795046,ablation_fragile_only
min_eigenvalue_q10,min_eigenvalue_q10,1.0,ablation_fragile_only
min_eigenvalue_q05,min_eigenvalue_q10,0.31039106798722105,ablation_fragile_only
spectral_tail_mean,min_eigenvalue_q10,0.44176266461534863,ablation_fragile_only
logdet_residual_mean,min_eigenvalue_q10,0.8866844291678045,ablation_fragile_only
logdet_residual_q90,min_eigenvalue_q10,0.9997842215192232,ablation_fragile_only
logdet_residual_q95,min_eigenvalue_q10,0.9963312827566192,ablation_fragile_only
euler_density_proxy_mean,min_eigenvalue_q10,0.9139730355235625,ablation_fragile_only
euler_density_proxy_weighted_mean,min_eigenvalue_q10,0.8010515669208765,ablation_fragile_only
determinant_g_mean,min_eigenvalue_q10,0.999114127040595,ablation_fragile_only
logdet_g_mean,min_eigenvalue_q10,0.9139730355235625,ablation_fragile_only
logdet_target_mean,min_eigenvalue_q10,0.9749538200285696,ablation_fragile_only
negative_frequency,min_eigenvalue_q05,-0.9517515994196131,ablation_fragile_only
min_eigenvalue_mean,min_eigenvalue_q05,0.06867967821491215,ablation_fragile_only
min_eigenvalue_q10,min_eigenvalue_q05,0.31039106798722105,ablation_fragile_only
min_eigenvalue_q05,min_eigenvalue_q05,1.0,ablation_fragile_only
spectral_tail_mean,min_eigenvalue_q05,0.9878645524989838,ablation_fragile_only
logdet_residual_mean,min_eigenvalue_q05,0.7046615860078185,ablation_fragile_only
logdet_residual_q90,min_eigenvalue_q05,0.2918300167072074,ablation_fragile_only
logdet_residual_q95,min_eigenvalue_q05,0.3885983362114767,ablation_fragile_only
euler_density_proxy_mean,min_eigenvalue_q05,0.6588743251770075,ablation_fragile_only
euler_density_proxy_weighted_mean,min_eigenvalue_q05,0.8059136933038611,ablation_fragile_only
determinant_g_mean,min_eigenvalue_q05,0.2713990148335509,ablation_fragile_only
logdet_g_mean,min_eigenvalue_q05,0.6588743251770075,ablation_fragile_only
logdet_target_mean,min_eigenvalue_q05,0.0937881062686767,ablation_fragile_only
negative_frequency,spectral_tail_mean,-0.9648073766645624,ablation_fragile_only
min_eigenvalue_mean,spectral_tail_mean,0.21247986760131585,ablation_fragile_only
min_eigenvalue_q10,spectral_tail_mean,0.44176266461534863,ablation_fragile_only
min_eigenvalue_q05,spectral_tail_mean,0.9878645524989838,ablation_fragile_only
spectral_tail_mean,spectral_tail_mean,1.0,ablation_fragile_only
logdet_residual_mean,spectral_tail_mean,0.7898379111072044,ablation_fragile_only
logdet_residual_q90,spectral_tail_mean,0.4238166941803375,ablation_fragile_only
logdet_residual_q95,spectral_tail_mean,0.5136647865314657,ablation_fragile_only
euler_density_proxy_mean,spectral_tail_mean,0.7510804551334462,ablation_fragile_only
euler_density_proxy_weighted_mean,spectral_tail_mean,0.8709462867527219,ablation_fragile_only
determinant_g_mean,spectral_tail_mean,0.4055608613669282,ablation_fragile_only
logdet_g_mean,spectral_tail_mean,0.7510804551334462,ablation_fragile_only
logdet_target_mean,spectral_tail_mean,0.23193863083950558,ablation_fragile_only
negative_frequency,logdet_residual_mean,-0.8643475240298267,ablation_fragile_only
min_eigenvalue_mean,logdet_residual_mean,0.7439285134639134,ablation_fragile_only
min_eigenvalue_q10,logdet_residual_mean,0.8866844291678045,ablation_fragile_only
min_eigenvalue_q05,logdet_residual_mean,0.7046615860078185,ablation_fragile_only
spectral_tail_mean,logdet_residual_mean,0.7898379111072045,ablation_fragile_only
logdet_residual_mean,logdet_residual_mean,1.0,ablation_fragile_only
logdet_residual_q90,logdet_residual_mean,0.8783936992492287,ablation_fragile_only
logdet_residual_q95,logdet_residual_mean,0.9229908232222062,ablation_fragile_only
euler_density_proxy_mean,logdet_residual_mean,0.9979895342017266,ablation_fragile_only
euler_density_proxy_weighted_mean,logdet_residual_mean,0.9870381785843269,ablation_fragile_only
determinant_g_mean,logdet_residual_mean,0.8664901504769948,ablation_fragile_only
logdet_g_mean,logdet_residual_mean,0.9979895342017266,ablation_fragile_only
logdet_target_mean,logdet_residual_mean,0.7686317980301889,ablation_fragile_only
negative_frequency,logdet_residual_q90,-0.5189202996130685,ablation_fragile_only
min_eigenvalue_mean,logdet_residual_q90,0.9728090682781139,ablation_fragile_only
